SL,TIME,BP,CIRCLUATION,HR,EEG,ACTIVITY
37696.1,9303.12,38,2054,180,-3808.98,5
37702,11015.5,64,1756,229,-3601,0
37708,10512.6,115,1751,205,-4184.18,3
37710.8,10559.3,127,1751,205,-4199.29,3
37710.8,10699.8,129,1751,205,-4107.97,2
37712.1,11056.9,104,1751,205,-3863.9,3
37714.6,10475.6,127,1751,205,-4185.75,2
37719.1,9053.83,44,2054,180,-3815.97,5
37724.9,9098.39,39,2054,180,-3802.18,5
37727.2,10101.6,40,2118,193,-3769.87,3
37729,9171.82,38,2054,180,-3995.84,5
37731.5,9314.44,44,2054,180,-3660.81,5
37732.1,11066.5,99,1751,205,-3840.33,3
37734.6,10480.1,115,1751,205,-4253.62,3
37738,9257.35,41,2054,180,-3712.75,5
37738.3,9871.74,25,2118,193,-4053.85,3
37741,9427.02,22,2119,184,-3161,0
37755.3,10462.4,133,1751,205,-4253.99,2
37756.1,9863.13,46,1997,196,-4120,5
37758.5,9371.28,50,2054,180,-3754.76,5
37761.4,9201.33,41,2054,180,-3824.71,5
37769.1,9236.3,39,2054,180,-3638.73,5
37775.9,10394.9,40,1997,196,-3240,3
37776.8,10443.8,128,1751,205,-4162,2
37778.5,10330.9,131,1751,205,-4226.97,2
37780.9,8720.62,46,2054,180,-3936.78,4
37791.9,10628,122,1751,205,-4164.72,2
37792.9,10900,41,1997,196,-3090,3
37799,12831.4,40,1812,254,-3095,0
37805.1,9328.32,37,2054,180,-3852.84,5
37806,10690.5,126,1751,205,-4200.8,2
37808.5,9068.55,40,2054,180,-3840.75,5
37813.8,12015.8,33,1111,166,-467,4
37816.4,9345.81,49,2054,180,-3777.52,5
37817.7,10320.1,126,1751,205,-4179.04,2
37821,10138.9,66,2124,205,-5426,0
37823,10623.5,16,1870,190,-5881,0
37824.9,10016,43,1997,196,-3630,4
37828,10352.7,40,1997,196,-3040,3
37830,8901.7,42,2054,180,-3861.83,5
37830.3,12931.7,42,1581,234,-1860,2
37831,9516.41,52,2054,180,-3576.71,5
37842.3,10384.9,135,1751,205,-4256.82,2
37844,10395.8,37,1997,196,-3440,4
37848.2,12056.6,31,1111,166,-604,3
37849.5,9399.52,39,2054,180,-3790.74,5
37850.9,9137.38,37,2054,180,-3775.45,5
37853.1,9523.89,45,2054,180,-3767.72,4
37853.7,9359.94,44,2054,180,-3779.65,5
37853.8,10195,133,1751,205,-4191.1,2
37855.4,8710.76,38,2054,180,-3900.42,5
37866.6,8671.59,43,2054,180,-3976.33,5
37867.7,8672.15,43,2054,180,-3907.84,5
37869.5,10653.1,105,1751,205,-4189.67,3
37871.3,10263.1,131,1751,205,-4219.78,2
37871.4,11149.8,120,1751,205,-3575.04,2
37874.8,9161.35,16,1885,196,-2100,3
37875.8,9165.71,40,2054,180,-3834.8,5
37878.2,9500.4,39,2054,180,-3801.33,5
37880.4,9133.52,38,2054,180,-3761.15,5
37881.7,10725.9,112,1751,205,-4077.25,3
37885.2,8732.5,41,2054,180,-3901.08,5
37891,9537.03,49,1929,179,-4732,0
37896.9,11093.5,126,1751,205,-4004.07,3
37901.6,9246.85,46,2054,180,-3794.5,5
37903,9852.21,151,2118,195,-3665,0
37903.3,9802.63,25,2118,193,-4571.01,0
37905.5,10694.2,128,1751,205,-4176.08,3
37911,9832.2,50,2054,180,-3603.39,5
37913.1,9501.9,50,2054,180,-3709.85,5
37914,10473.8,131,1751,205,-4129.97,2
37917,9807.95,54,2054,180,-3576.63,5
37918.5,8146.2,13,1885,196,-2800,3
37923,10463.9,131,1751,205,-4226.55,2
37924.6,9292.96,40,2054,180,-3816.82,5
37924.9,9351.48,40,2054,180,-3800.23,5
37927,9210.79,42,2054,180,-3790.23,5
37928.8,9363.74,38,2054,180,-3795.49,5
37930,11172.8,51,1934,212,-4017,0
37930.7,10248.7,48,1997,196,-2850,4
37931.1,10567.7,129,1751,205,-4152.45,3
37933.1,10532,116,1751,205,-4229.97,3
37935.7,13180.1,50,1581,234,-3690,2
37935.9,11014.9,40,1997,196,-3310,3
37936.4,11383.6,37,1414,166,-1600,4
37938.9,9453.26,50,2054,180,-3672.28,4
37952,10525.2,137,1751,205,-4176.05,2
37955,9279.78,50,2054,180,-3711.96,5
37958.5,10588,99,1751,205,-3928.17,3
37959,10753.4,117,1751,205,-4306.08,2
37959.2,10707.2,117,1751,205,-4209.09,3
37963.4,9289.3,39,2054,180,-3791.31,5
37963.6,9311.62,40,2054,180,-3767.61,5
37974.7,9411.8,45,2054,180,-3786.52,5
37976.4,9378.16,38,2054,180,-3799.92,5
37977,9501.27,40,2054,180,-3773.27,5
37979.2,9116.15,39,2054,180,-3816.18,5
37980.5,9340.39,40,2054,180,-3775.14,4
37981.6,9673.93,43,2054,180,-3613.53,4
37982.8,10310.8,126,1751,205,-4299.74,2
37987.2,9343.07,41,2054,180,-3800.21,5
37992,10525.7,111,1751,205,-4248.61,2
37995.2,10609.9,130,1751,205,-4189.9,2
37995.3,10350.2,130,1751,205,-4202.73,2
37999.9,11022.3,118,1751,205,-4313.44,3
38004.7,9071.16,45,2054,180,-3786.95,5
38005,8713.94,57,1993,209,-4203,0
38006,8596.81,16,2118,166,-4038,0
38007,9468.81,38,2054,180,-3819.17,5
38010.5,9633.3,49,2054,180,-3636.54,5
38023.8,9147.03,39,2054,180,-3832.24,5
38029.5,9214.2,38,2054,180,-3813.9,5
38031.3,9931,22,2118,193,-4141.77,3
38031.5,9253.41,38,2054,180,-3700.22,5
38043.1,10273.1,134,1751,205,-4166.94,2
38044,9315.71,41,2054,180,-3652.78,5
38044.2,10798.6,99,1751,205,-3925.84,3
38044.7,9435.8,38,2054,180,-3802.43,5
38045.2,9436.27,41,2054,180,-3777.11,5
38049.9,9602.05,45,2054,180,-3746.45,4
38051.3,8991.83,43,2054,180,-3708.59,5
38057.5,9589.2,44,2054,180,-3624,4
38059.1,9315.72,42,2054,180,-3813.45,5
38059.7,10873,104,1751,205,-4106.81,3
38062,9273.27,38,2054,180,-3699.84,5
38062.2,10721.5,129,1751,205,-4162.48,3
38065.3,10437.9,27,2118,193,-4011.72,3
38066,9530,37,2054,180,-3753.02,5
38067.9,10791.9,114,1751,205,-4367.33,2
38069.1,9256.37,37,2054,180,-3706.8,5
38070.2,9185.37,38,2054,180,-3824.79,5
38072.2,11389.5,41,1997,196,-2840,3
38073,9270.85,38,2054,180,-3821.8,5
38073.9,10210.1,116,1751,205,-4392.24,2
38074.3,9253.84,45,2054,180,-3832.67,4
38074.9,10702.7,36,2118,193,-3744.36,4
38076.8,10871.9,112,1751,205,-4225.31,2
38082.4,9580.9,38,2054,180,-3745.91,5
38084,9785.83,22,2122,212,-5647,0
38089,10145.3,163,1811,207,-3786,0
38090.1,10286.2,127,1751,205,-4248.28,2
38095.7,9360.88,39,2054,180,-3780.58,4
38099,9486.06,39,2054,180,-3771.09,5
38100.3,10364.5,125,1751,205,-4169.51,2
38104.5,10528.8,40,1997,196,-3740,4
38114.3,9211.27,38,2054,180,-3841.64,5
38114.4,9875.44,21,2118,193,-4114.98,2
38118.1,10594,27,2118,193,-3710.54,3
38120.2,10544.3,97,1751,205,-4218.68,2
38127.8,10921.8,100,1751,205,-4102.48,2
38130.4,9768.55,37,2054,180,-3721.39,5
38130.8,9448.28,41,2054,180,-3808.5,5
38131.6,10295.2,25,2118,193,-3835.82,4
38136.2,9550.73,36,2054,180,-3821.21,5
38137.2,10015,25,2118,193,-4073.49,3
38138.3,9517.11,38,2054,180,-3790.82,5
38163.9,9199.92,37,2054,180,-3830.97,5
38167.3,9449.44,42,2054,180,-3670.58,5
38167.9,9819.46,43,2054,180,-3679.44,5
38178.5,9246.97,40,2054,180,-3861.07,4
38181.2,10165.3,33,2118,193,-3980.3,3
38197,10073.4,21,2118,193,-4051.75,4
38197,10466.2,18,1875,213,-4910,0
38204.9,9573.91,39,2054,180,-3761.4,5
38207,9715.44,151,1989,191,-3087,0
38209.5,9560.52,34,2054,180,-3754.59,4
38213,10877,43,1997,196,-3320,4
38214,12682,19,890,162,-7171,0
38216.8,11322.3,44,1997,196,-3860,4
38217.9,10803,42,1997,196,-3410,3
38219.7,9496.04,40,2054,180,-3757.45,5
38226.8,10960.9,117,1751,205,-4115.75,2
38231,11299.1,42,1805,189,-5587,0
38231.6,9678.51,36,2054,180,-3687.94,5
38232.7,12466.1,24,1581,234,6930,2
38233.1,9786.58,43,2054,180,-3740.98,5
38241.5,9905.63,41,2054,180,-3585.3,4
38242.1,9978.71,41,2054,180,-3560.61,4
38245,9980.23,122,1753,200,-5814,0
38245,10693.3,32,1880,234,-4301,0
38246.3,10953.1,116,1751,205,-4295.02,2
38262.6,10606.5,27,2118,193,-3778.36,3
38266.7,10266.4,35,2118,193,-4345.53,3
38277.6,10851.9,114,1751,205,-4052.84,3
38279.3,9761.12,16,1885,196,-2460,3
38291,11026.7,81,1751,205,-3967,3
38292.3,9172.19,37,2054,180,-3861.11,5
38298,10599.9,39,1874,204,-4760,0
38298.3,9703.13,45,2054,180,-3839.96,4
38311.2,9673.57,36,2054,180,-3750.12,5
38314,11092.9,38,1998,233,-6539,0
38337.9,10250.1,39,1875,219,-4868.05,0
38345.8,9763.36,48,2054,180,-3698.99,4
38359.7,10627.2,40,1997,196,-3830,4
38368,10844.1,129,1809,211,-6204,0
38369.4,10929.5,55,1751,205,-3866.14,4
38387.9,10035.8,36,2054,180,-3707.14,5
38391.2,8921.47,51,2054,180,-3866.59,5
38391.9,8938.59,16,1885,196,-2370,3
38392,11103.4,67,1695,231,-7588,0
38398.8,10670.5,103,1751,205,-3772.66,4
38399.1,10591.4,107,1751,205,-4213.16,2
38399.2,10399.7,121,1751,205,-4140.67,2
38416,10125.4,30,1862,195,-4956,0
38417.4,10729.6,33,2118,193,-3776.92,3
38424.7,10641.6,110,1751,205,-3866.32,5
38428.3,12425.7,29,1581,234,9570,3
38428.4,10012,15,2118,193,-4134.91,3
38441,10214.6,39,1937,239,-5263,0
38441.8,9783.87,15,2118,193,-4175.54,3
38443.2,9970.72,15,2118,193,-4143.32,3
38443.7,10032.2,15,2118,193,-4136.37,3
38445.7,10888.8,118,1751,205,-3929.87,2
38458.3,8917.61,44,2054,180,-3914.55,4
38460.9,12846.9,34,1581,234,-2380,2
38461.1,11474.3,36,1875,219,-4481.22,5
38472.6,9759.01,42,2054,180,-3689.56,5
38479.7,9778.05,42,2054,180,-3644.96,5
38480.2,10831.5,119,1751,205,-4170.23,3
38484,13214.8,42,1474,232,-5019,0
38484.3,10812,25,2118,193,-3776.67,3
38485.8,10697.8,40,1997,196,-4460,3
38491.8,10844,114,1751,205,-4090.5,4
38499.2,9466.59,15,1885,196,-2180,3
38505,8732.66,25,1992,205,-5823,0
38505.3,9924.15,44,2054,180,-3618.78,4
38512.8,9402.14,15,1885,196,-2350,3
38525,10244.3,37,2118,193,-4142.14,3
38530,9756.25,34,1524,209,-2126,0
38530.7,10328.8,33,2118,193,-3932.12,4
38531.8,9375.77,23,2118,193,-4234.04,3
38544.4,11380.7,34,1414,166,-2350,3
38553.8,9740.84,40,2054,180,-3735.98,5
38555.4,9680.5,37,2054,180,-3706.31,5
38566.8,10020.2,44,2054,180,-3680.36,4
38579,12784.1,21,1581,234,-1910,2
38580.6,9584.08,21,1885,196,-3200,3
38582,13088.3,22,1519,197,-4539,0
38592.1,10622.6,39,2118,193,-3859.37,3
38612.9,10854.1,22,2118,193,-3776.82,3
38617.5,8884.7,52,2054,180,-3849.71,5
38621.7,10662.4,40,2118,193,-3960.21,5
38629.6,8756.46,22,1885,196,-2420,3
38636.4,8695.18,18,1885,196,-2920,3
38637.6,8702.26,46,2054,180,-3937.38,5
38645.1,9922.76,27,2118,193,-4042.17,3
38655,9523.82,99,1933,194,-5119,0
38657.5,9297.52,14,1885,196,-3050,3
38660.6,9751.29,35,1885,196,-2320,3
38663.3,8878.5,32,1885,196,-2950,3
38667.9,9242.98,19,1885,196,-3200,3
38672.4,9810.74,38,2118,193,-4212.81,3
38680.7,11078.5,114,1751,205,-4030.66,5
38682,10379.1,31,2118,193,-3872.28,4
38683.1,9004.17,43,2054,180,-3850.42,5
38684.1,9269.92,11,1885,196,-1970,3
38684.3,9935.1,32,2118,193,-3970.25,4
38695.3,12708.4,51,1581,234,-2460,4
38697.1,10176.3,20,2118,193,-4069.74,4
38698.2,10811.2,28,2118,193,-3867.22,4
38699,10645.4,39,2118,193,-3815.66,4
38701.5,9244.39,15,1885,196,-2740,4
38703.7,9047.54,22,1885,196,-3310,3
38705.3,11851.5,137,1521,198,-4694.62,0
38706.1,11159.1,38,1997,196,-3380,3
38714.4,10440.8,35,2118,193,-3865,4
38720,9384.84,11,1885,196,-2340,3
38723,9423.58,148,2054,182,-4931,0
38723.6,9221.42,35,2054,180,-4040.88,0
38730.2,11857.1,25,1581,234,-3790,2
38731.6,12748.6,58,1581,234,-1120,3
38743.2,8721.36,22,1885,196,-2380,3
38746.9,9554.85,17,1885,196,-2420,3
38751.8,8867.34,42,2054,180,-3902.09,5
38754.8,10437.5,125,1751,205,-4189.73,3
38756.9,9020.11,15,1885,196,-2630,3
38760.1,9621.79,15,1885,196,-2490,3
38774.4,8719.41,21,1885,196,-3560,3
38774.5,10780.6,44,2118,193,-3814.08,3
38774.8,9747.11,52,2054,180,-3722.78,4
38783.1,10420.5,124,1751,205,-4074.74,4
38792.2,9258.02,21,1885,196,-2710,3
38794.7,8945.63,47,2054,180,-3870.93,5
38794.8,10907.4,41,1997,196,-3870,4
38797.7,9965.16,37,2054,180,-3676.14,4
38811.3,10753,28,2118,193,-3842.38,4
38814.1,9090.07,25,1885,196,-3100,3
38814.9,10942.6,41,1997,196,-2850,3
38820.3,9488.38,11,1885,196,-2280,5
38828.1,8612.34,95,1995,207,-4861.1,0
38829.8,11852.3,35,1414,166,-1630,3
38839.5,10581.5,47,2118,193,-3838.31,3
38842.4,10235.5,30,2118,193,-4072.43,4
38842.4,10231,30,2118,193,-4076.11,4
38858.6,11443.4,28,1414,166,-1980,3
38859.4,10705.9,38,2118,193,-3770.72,4
38867,10840.5,30,1873,254,-7277,0
38882.9,9893.27,37,2054,180,-3705.01,4
38889.6,9709.76,11,1885,196,-2610,2
38889.6,8712.12,21,1885,196,-4190,3
38894.1,9260.11,15,1885,196,-3090,4
38895.3,10315.2,27,2118,193,-4101.55,4
38906.3,8205.22,11,1885,196,-3890,3
38909.3,10644.1,36,2118,193,-4301.02,4
38910,10340.6,27,2118,193,-3988.31,4
38912.9,8746.53,30,1885,196,-4270,3
38918.9,9609.7,25,2118,193,-4268.64,3
38919.6,9801.52,15,1885,196,-2130,3
38920,11180.8,66,1414,166,-1580,4
38923,11010.5,22,1870,190,-3832,0
38923,10381.1,26,2118,193,-4144.03,4
38924,8040.81,12,2309,157,-2926,0
38928.4,9179.06,17,1885,196,-2130,3
38941.5,9365.96,15,1885,196,-2750,3
38950.5,9481,55,1885,196,-1750,3
38953.2,9765.89,41,2054,180,-3688.19,4
38959,9434.08,20,2118,193,-4287.95,3
38959.8,10494.4,25,2118,193,-4102.01,4
38961.1,10418.7,27,2118,193,-4117.8,4
38961.9,10423.7,27,2118,193,-4098.83,4
38970.4,9714.27,41,2118,193,-4182.09,3
38973,9829.02,22,2051,197,-5079,0
38985.2,12182.4,30,1111,166,-364,3
38985.4,11658.1,31,1414,166,-2150,4
38991.8,9436.92,21,1885,196,-1530,4
38995.5,9155.75,11,1885,196,-2450,3
38996.6,10719,29,2118,193,-3917.03,4
39000.2,9398.65,16,1885,196,-2510,3
39006.4,9530.92,28,2118,193,-4260.95,3
39007.2,9936.31,57,2054,180,-3546.8,4
39007.9,9177.7,21,1885,196,-2200,3
39009.2,10844.4,31,2118,193,-3662.79,3
39015.3,9265.92,22,1885,196,-3550,3
39027.3,9426.67,15,1885,196,-2690,3
39031.4,9360.72,15,1885,196,-2810,3
39034.9,10071,29,2118,193,-4043.37,4
39036.1,9374.85,15,1885,196,-3100,3
39037.6,10074.9,29,2118,193,-4036.66,4
39038.3,10010.3,42,2118,193,-4130.79,3
39041.8,10895.3,20,1885,196,-2170,4
39042,10885.9,27,1636,194,-4182,0
39042.4,9022.21,26,1885,196,-2440,3
39045.4,9008.15,13,1885,196,505,3
39046.1,9079.69,16,1885,196,-2790,3
39048.1,10648,20,2118,193,-3947.54,3
39049.6,9779.05,22,1885,196,-2000,3
39049.7,10941.7,29,2118,193,-3870.97,4
39051,9561.16,29,1866,173,-4111,0
39071,10379.4,24,1995,193,-4039,0
39088.9,9490.47,15,1885,196,-2360,3
39091.5,9433.17,26,1885,196,-2220,3
39094.7,9165.63,21,1885,196,-2260,3
39095.3,9278.6,16,1885,196,-2190,3
39095.3,9348.65,25,2118,193,-4305.81,3
39099.8,10833.6,122,1751,205,-4097.29,3
39100.1,12182.5,98,1875,219,-3534.78,5
39108,9307.48,27,1885,196,-2770,3
39109.5,9499.44,20,1885,196,-2420,3
39124.4,9755.62,22,1885,196,-2950,3
39125.5,9244.52,15,1885,196,-2710,3
39129.2,9698.07,11,1885,196,-2670,3
39131.3,11234.5,27,2118,193,-3845.38,4
39135.9,9846.99,45,2054,180,-3653.29,5
39139.9,9394.5,15,1885,196,-3550,3
39147.9,9571.69,15,1885,196,-3380,3
39149.1,9368.34,21,1885,196,-2970,3
39165.9,11021.1,37,2118,193,-3928.65,4
39180.3,11968.7,33,1111,166,-443,4
39182,12260.4,33,1813,236,-4420,0
39183.7,10516.3,93,1751,205,-4243.59,3
39183.9,9382.02,15,1885,196,-3370,3
39187.6,11133.3,121,1751,205,-4043.23,3
39204.5,11851.1,28,1414,166,-1710,4
39209.7,10931.6,24,2118,193,-3855.98,4
39214.4,9442.13,25,1885,196,-2750,3
39216.3,9373.94,19,1885,196,-2150,3
39217,11619.8,112,1751,205,-3988.74,5
39223,9447.87,54,1873,208,-5248,0
39239.2,9416.32,22,1885,196,-3540,3
39240,9180.52,48,2054,183,-3490,0
39242.8,10353.4,40,2118,193,-4306.41,4
39245.5,9238.73,15,1885,196,-2590,3
39252.8,10727.3,37,2118,193,-3776.51,4
39254.3,9509.53,19,1885,196,-2680,3
39254.3,9509.71,19,1885,196,-2650,3
39255,13158.6,50,1695,273,-5186,0
39256.8,9492.75,21,1885,196,-2970,3
39261.1,9666.64,20,1885,196,-2220,3
39261.6,9514.37,21,2118,193,-4413.06,3
39264.8,10730.7,24,2118,193,-3913.75,4
39266.8,9596.29,20,1885,196,-3080,3
39267.8,9167.92,16,1885,196,-2200,3
39269,11423.5,110,1751,205,-3990.33,5
39271.5,9514.69,26,1885,196,-2720,3
39277,9660.44,21,1885,196,-2190,3
39278.7,12580,50,1581,234,-1690,2
39280.7,9555.61,15,1885,196,-3220,3
39284.5,12536.2,45,1581,234,-296,2
39285.3,9441.45,19,1885,196,-2680,3
39288.3,9305.86,24,1885,196,-4060,3
39294.8,9495.11,15,1885,196,-3090,3
39295.5,10494.5,40,2118,193,-3916.11,4
39296.9,10697.7,27,2118,193,-3930.47,4
39298.3,11091.6,29,2118,193,-3594.69,4
39319.3,11586.9,35,2118,193,-3586.58,4
39330.7,11332.7,39,1414,166,-2460,4
39332.7,9342.39,20,1885,196,-3890,3
39334.8,9412.53,20,1885,196,-2520,3
39337.6,9620.67,15,1885,196,-2730,3
39342.2,10865.9,26,2118,193,-3934.64,4
39348,12212.3,19,1875,238,-4955,0
39349.4,9224.51,17,1885,196,-2840,3
39352.3,10783.4,27,2118,193,-3954.48,4
39356,9932.06,114,1994,205,-6022,0
39369.1,9531.7,15,1885,196,-2870,3
39372.8,9531.32,23,1885,196,-2680,3
39373.8,10840,25,2118,193,-3960.88,4
39375,9333.9,15,1885,196,-2570,3
39378.8,9604,15,1885,196,-3140,3
39382.8,10805.6,116,1751,205,-3993.8,4
39391,10640.2,32,2118,193,-3918.56,4
39399,10533.6,125,1998,234,-5331,0
39404,11713.6,36,1314,209,-3140,0
39404.9,11091.6,40,2118,193,-3809.25,4
39405,10031.4,21,1934,192,-4657,0
39412,9320.56,77,2063,198,-5475,0
39412.8,9501.77,27,1885,196,-2260,3
39413.5,9536.52,20,1885,196,-3230,3
39455,12944.7,55,1999,240,-6490,0
39460.5,9629.54,21,1885,196,-2170,3
39474.2,9574.37,15,1885,196,-3010,3
39478.3,11228.1,37,2118,193,-3554.67,5
39483.3,11785.6,114,1751,205,-3964.38,4
39496.9,11143.4,80,2118,193,-3846.98,4
39499,10760.4,195,2061,253,-5090,0
39499.8,9593.07,15,1885,196,-2400,3
39513.1,9270.44,11,1885,196,-4090,3
39515.2,12848.3,51,1581,234,-2360,3
39520,11157.9,56,1931,214,-6475,0
39521.6,11172.7,68,2118,193,-3839.8,4
39535.8,10906,18,2118,193,-3861.01,4
39536,11597.3,60,2127,229,-5602,0
39537,9437.37,11,1885,196,-1800,3
39537,12901,54,1875,253,-5705,0
39542.4,9621.07,15,1885,196,-3060,3
39550,10833.1,37,1997,196,-3520,3
39551,10592.8,39,1873,205,-4867,0
39554.1,9439.44,21,1885,196,-3150,3
39554.7,9339.62,11,1885,196,-2190,3
39556.8,11047.1,28,2118,193,-3866.13,4
39557,10300.9,23,1261,184,-4979,0
39558.2,10861.8,30,2118,193,-3932.27,4
39559,9572.72,21,1885,196,-2250,3
39560.7,11339.5,72,2118,193,-3815.5,4
39562.6,8956.47,21,1885,196,-3180,3
39562.6,8938.99,21,1885,196,-2950,3
39563.2,8949.21,21,1885,196,-3050,3
39564.3,8924.95,21,1885,196,-3270,3
39569.7,11067.8,54,2118,193,-3868.43,4
39579,9830.91,38,1993,182,-3987,0
39581.4,11196.3,25,2118,193,-3862.61,4
39585.1,10012.4,56,2054,180,-3565.21,5
39602.9,11007.2,28,2118,193,-3884.41,4
39610.6,9725.75,17,1885,196,-3110,3
39617.6,9533.32,26,1885,196,-2630,3
39620.7,11831,47,2118,193,-3743.22,5
39628,11993.5,39,1937,258,-6394,0
39641.3,9421.92,21,1885,196,-2750,3
39647.6,11158.8,101,1751,205,-3980.49,4
39658.5,10672.9,26,2118,193,-3929.78,4
39660,9147.41,80,2124,202,-4400,0
39669.5,11307.3,64,2118,193,-3823.78,4
39670.8,9704.01,20,1885,196,-2700,3
39684.5,9300.95,23,1885,196,-2190,4
39694,10245.7,236,2119,191,-5506,0
39729.5,9424.97,21,1885,196,-2940,3
39735.6,9650.62,17,1885,196,-3160,3
39741,14760.8,37,659,206,-3247,0
39742,9724.53,21,1803,177,-5417,0
39742.9,10964.3,26,2118,193,-3932.13,4
39749.4,9542.22,21,1885,196,-2670,3
39751.1,9603.44,73,2181,159,-2811.47,5
39754.3,10913,29,2118,193,-3863.31,4
39758.7,11090.9,37,2118,193,-4298.37,5
39762,10724.2,135,2125,233,-4498,0
39773,9648.33,21,1885,196,-2930,3
39777.1,9542.75,21,1885,196,-3030,3
39778,12134,43,1877,216,-3428,0
39800.6,13297.4,44,1581,234,-2260,2
39800.8,10494.6,26,2118,193,-3915.45,4
39808.7,10910.7,29,2118,193,-3889.11,4
39809,8570.87,30,2184,171,-3428,0
39812.7,11181,29,2118,193,-3867.35,4
39822,10645.3,22,2118,193,-3972.91,4
39825.5,9677.2,76,2181,159,-2752.97,4
39826,11566.8,33,1866,217,-4583,0
39827.6,10978.4,32,2118,193,-3924.89,4
39854,10423.5,180,1935,207,-4694,0
39856.4,10494.4,48,2054,180,-3526.57,5
39857,8318.05,25,2178,166,-4819,0
39866,10791.5,26,2118,193,-3919.71,4
39866.4,9479.68,16,1885,196,-3260,3
39866.8,9530.12,11,1885,196,-2900,3
39880.4,11018.8,28,2118,193,-3861,4
39903.4,9894.83,50,2054,180,-3696.47,4
39911.9,9414.81,15,1885,196,-3100,3
39916.1,9579.54,11,1885,196,-2610,3
39936.2,11479.2,35,2118,193,-3729.77,4
39939.2,9739.3,30,1885,196,-3570,3
39959.8,9682.81,20,1885,196,-3020,3
39975,9529.27,14,2057,184,-5565,0
39991.1,9761.88,66,2181,159,-2818.7,4
39993,10254.9,32,1865,192,-5223,0
39996,8942.5,37,2181,181,-3736,0
40005,11429.2,33,1933,228,-5264,0
40010,12062.9,36,1872,232,-2844,0
40011.7,10957.2,29,2118,193,-3929.46,4
40015.9,10208.2,15,1885,196,-3060,3
40023,10342.2,34,2054,208,-6092,0
40039.8,10288.3,17,1885,196,-3260,4
40062.5,9272.69,102,2181,159,-3036.1,5
40076,11522.9,42,1878,228,-3695,0
40076.1,9851.4,97,2181,159,-3062.28,5
40080,15288.4,69,1070,184,-2420,0
40084.6,9377.13,24,1885,196,-2360,5
40092.2,10464,77,2181,159,-2599.01,5
40097,8261.03,18,2118,164,-4084,0
40110,10177,21,1993,195,-4292,0
40113.7,11068.3,62,2059,223,318,3
40141.2,9857.93,18,1885,196,-3580,3
40142,11776.9,42,2056,232,-5581,0
40151,9531.25,97,2181,159,-3081.36,4
40153.7,9751.09,26,1885,196,-2610,3
40157.3,9815.11,16,1885,196,-3120,3
40163.5,11166.2,29,2118,193,-3847.12,4
40182.4,9716.6,11,1885,196,-3320,3
40216.5,13353.1,43,1581,234,-1760,2
40221,12599.6,60,1581,234,-770,2
40231.5,9546.8,98,2181,159,-3048.62,5
40263.2,13351.4,41,1581,234,-1730,2
40264.1,10441.6,22,2118,193,-3996.39,4
40266.8,13149.2,40,1581,234,-2760,2
40273,12635.8,122,1696,227,-6613,0
40274,10975.9,100,1755,210,-5315,0
40295,9700.67,24,1885,196,-1950,4
40307,9052.46,78,2188,215,-4290,4
40374.7,13150.3,31,1581,234,-4030,2
40387.6,10077.4,22,1885,196,-3110,3
40389,11179.7,167,1933,229,-6680,0
40390,12780,49,1582,240,-7238,0
40398.1,10427.8,68,2181,159,-2574.8,5
40405,8693.59,327,2318,198,-4870,0
40414,9469.36,37,1997,196,-3854,0
40484,13912.2,69,1577,213,-3843,0
40505,11434.9,90,1754,190,-5947,0
40507,10865,56,1994,216,-6896,0
40508,11634.8,31,2061,257,-5543,0
40534.9,13289.8,40,1581,234,-2130,2
40585.3,10350.8,15,1885,196,-2220,3
40602.2,10479.3,13,1885,196,-3350,3
40607.2,10561.4,45,2054,180,-3463.35,5
40627,10733.8,172,1877,229,-5324,0
40660,13440.9,42,1581,234,633,2
40668,9935.58,113,2061,207,-3910,0
40678,9228.58,61,2000,183,-5025,0
40709.7,12921.4,42,1581,234,-3250,2
40715,10827.4,44,1753,182,-3436,0
40779,15604,67,1583,278,-4237,0
40793.3,11862.1,109,1751,205,-3852.12,4
40825.9,11744.2,28,2118,193,-3884.51,4
40847.4,9883.77,60,2181,159,-2722.39,5
40853.1,13339.7,40,1581,234,-3010,2
40858.1,12385.9,38,1581,234,-2850,4
40864.3,13632.2,43,1581,234,-2060,2
40874.8,13491.2,41,1581,234,-2450,2
40882,9506.2,35,2192,205,-2770,0
40887.3,12918.4,50,1581,234,-2730,2
40932,11046.1,43,2051,182,-3835,0
40945,9776.61,29,2125,222,-5056,0
40954.1,12693.6,37,1581,234,-2830,2
41007.3,12973.6,50,1581,234,-2210,2
41014,11402.2,42,1871,233,-4423,0
41049.3,9473.77,93,2181,159,-2776.88,4
41065.5,11496.6,34,1414,166,-1970,3
41083,10857.7,56,1872,194,-5391,0
41121.8,9707.31,76,2059,223,-2280,3
41126,10858.2,26,1994,189,-5569,0
41130,9918.38,24,1412,148,-4655,0
41137,12202.2,36,1754,216,-6143,0
41155.6,9910.26,71,2059,223,-2020,3
41202.7,13687.8,53,1581,234,-1990,2
41229.7,11534.4,34,1414,166,-2040,4
41248,11075.5,24,1807,183,-3253,0
41258,9904.91,16,1993,187,-5933,0
41268,9173.53,41,2122,197,-5112,0
41298.7,10088.7,13,1885,196,-2440,3
41302,12055.9,114,1876,222,-4261,0
41308.2,11664.5,33,2118,193,-3676.48,4
41347.3,11380.6,40,1414,166,-2130,4
